Name,LatencyNS,Read_Uncached_GBs,Write_GBs,Price
Corsair CMD32GX4M2C3466C16W 16GB,22,19.1,14.7,NA
Corsair CMD32GX4M4A2400C12 8GB,22,17.7,13.1,$259.99*
Corsair CMD32GX4M4A2400C14 8GB,27,14,10.9,$917.99*
Corsair CMD32GX4M4A2666C15 8GB,26,14.9,11.8,$219.99*
Corsair CMD32GX4M4A2666C16 8GB,28,14.3,11.6,$671.25*
Corsair CMD32GX4M4A2800C16 8GB,26,14.7,11.8,$439.95*
Corsair CMD32GX4M4B2133C10 8GB,24,14.7,11.7,NA
Corsair CMD32GX4M4B2400C10 8GB,24,15.5,11.3,$639.99*
Corsair CMD32GX4M4B2800C14 8GB,19,20.5,15.5,NA
Corsair CMD32GX4M4B3000C15 8GB,27,15,12,$249.99*
Corsair CMD32GX4M4B3200C16 8GB,27.66666667,17.6,13.1,$379.99*
Corsair CMD32GX4M4B3333C16 8GB,24,16.3,12.5,$799.99*
Corsair CMD32GX4M4B3466C16 8GB,22,15.7,17.2,$644.50*
Corsair CMD32GX4M4B3600C16 8GB,20,18.7,15,$897.66*
Corsair CMD32GX4M4B3733C17 8GB,20,19.4,14.9,NA
Corsair CMD32GX4M4B3866C18 8GB,18,21.1,16.9,NA
Corsair CMD32GX4M4C3000C15 8GB,37.66666667,13.9,11.8,$699.99*
Corsair CMD32GX4M4C3200C14C 8GB,25,15.4,11.3,NA
Corsair CMD32GX4M4C3200C14M 8GB,21,16.6,12.2,NA
Corsair CMD32GX4M4C3200C14T 8GB,26,18.2,15.9,NA
Corsair CMD32GX4M4C3200C16 8GB,26,18.5,14.8,$289.99*
Corsair CMD32GX4M4C3200C16-R 8GB,25,18.7,14.7,$369.99*
Corsair CMD32GX4M4C3466C16W 8GB,20,20.3,16.3,NA
Corsair CMD32GX4M4E4000C19 8GB,24,15.4,13.7,NA
Corsair CMD64GX4M4A2400C14 16GB,26,15.3,11.2,$489.99*
Corsair CMD64GX4M4A2666C15 16GB,25,15.8,11.9,$369.99*
Corsair CMD64GX4M4B2800C14 16GB,25,15,11.6,$479.99*
Corsair CMD64GX4M4B3000C15 16GB,24,16.5,12.4,$459.99*
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Corsair CMD64GX4M4B3333C16 16GB,26,15,11.4,$958.08*
Corsair CMD64GX4M4B3466C16 16GB,23,16.9,12.7,$849.99*
Corsair CMD64GX4M4C3000C15 16GB,23,17.8,13.5,$417.80*
Corsair CMD64GX4M4C3200C16 16GB,25,16.6,13.8,$429.99*
Corsair CMD64GX4M8A2400C14 8GB,28,12.9,10.6,$894.83*
Corsair CMD64GX4M8A2666C15 8GB,28,13.4,10.9,$728.99*
Corsair CMD64GX4M8A2800C16 8GB,29,12.8,10.6,NA
Corsair CMD64GX4M8B2800C14 8GB,26,14.4,11,$699.89*
Corsair CMD64GX4M8B3200C16 8GB,26,14.8,11,$549.99*
Corsair CMD64GX4M8X3800C19 8GB,31,11.6,13.2,NA
Corsair CMD64GX4M8X4000C19 8GB,27,12.2,15.9,$899.99*
Corsair CMD128GX4M8A2400C14 16GB,32,12.1,9.1,$999.99*
Corsair CMD128GX4M8A2666C15 16GB,26,14.1,9.9,$879.99*
Corsair CMD128GX4M8B2800C14 16GB,27,14.8,10.6,$969.99*
Corsair CMD128GX4M8B3000C16 16GB,26,14.8,10.2,$977.79*
Corsair CMD128GX4M8B3200C16 16GB,31,12.2,12.1,$999.99*
Corsair CMK4GX4M1A2400C14 4GB,29,16.5,11.9,$26.99*
Corsair CMK4GX4M1A2400C16 4GB,24,15.7,11.1,$26.99*
Corsair CMK4GX4M1D2400C14 4GB,72,15.4,7.8,$69.99*
Corsair CMK8GX4M1A2400C14 8GB,33.44444444,15,10.4,$36.99*
Corsair CMK8GX4M1A2400C16 8GB,30.53333333,15.9,11,$37.99*
Corsair CMK8GX4M1A2666C16 8GB,29.53333333,17.3,12.2,$37.99*
Corsair CMK8GX4M1D2400C14 8GB,24,15.7,9.3,NA
Corsair CMK8GX4M1D2666C16 8GB,26,15.7,11.9,NA
Corsair CMK8GX4M1D3000C16 8GB,28.46153846,17.2,12.3,$37.99*
Corsair CMK8GX4M1E3200C16 8GB,48,15.1,9.3,NA
Corsair CMK8GX4M2A2133C13 4GB,30.85714286,16.5,12.3,$43.99*
Corsair CMK8GX4M2A2400C14 4GB,23,16.4,11.8,$68.39*
Corsair CMK8GX4M2A2400C16 4GB,30.5,16,11.8,$44.99*
Corsair CMK8GX4M2A2666C16 4GB,31.77777778,16.5,12.3,$48.99*
Corsair CMK8GX4M2A2800C16 4GB,22,17.4,13.1,$68.99*
Corsair CMK8GX4M2B3000C15 4GB,30.28571429,17.5,12.9,$237.75*
Corsair CMK8GX4M2B3200C16 4GB,24.33333333,19.3,14.3,$199.99*
Corsair CMK8GX4M2B3600C18 4GB,19,20,15.6,$167.34*
Corsair CMK8GX4M2B3733C17 4GB,21,19.4,14.6,$226.10*
Corsair CMK8GX4M2B3866C18 4GB,28,15.8,13.4,$107.99*
Corsair CMK8GX4M2B4000C19 4GB,21,18.1,13.4,$140.34*
Corsair CMK8GX4M2B4133C19 4GB,20,19,15,NA
Corsair CMK8GX4M2B4200C19 4GB,44,14.7,10.1,$438.37*
Corsair CMK8GX4M2B4266C19 4GB,18,20.9,16.7,NA
Corsair CMK8GX4M2C3000C16 4GB,22,17.5,13.9,$96.93*
Corsair CMK8GX4M2D2666C16 4GB,23,17.4,12.8,$119.99*
Corsair CMK16GX4M1A2400C14 16GB,32.33333333,15.2,10.4,$72.99*
Corsair CMK16GX4M1A2400C16 16GB,33.5,14.9,9.2,$71.99*
Corsair CMK16GX4M1A2666C16 16GB,23,16.2,10,$73.99*
Corsair CMK16GX4M1B3000C15 16GB,33,14.6,8.1,$81.99*
Corsair CMK16GX4M1C3000C16 16GB,21,18.4,9.8,$383.96*
Corsair CMK16GX4M1D3000C16 16GB,30.71428571,16.2,10.6,$79.99*
Corsair CMK16GX4M1E3200C16 16GB,24,14.7,9.4,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Corsair CMK16GX4M2A2133C13 8GB,34.59259259,15.9,11.6,$67.99*
Corsair CMK16GX4M2A2400C14 8GB,32.83018868,16.5,11.9,$69.99*
Corsair CMK16GX4M2A2400C16 8GB,30.79487179,16.7,11.9,$67.99*
Corsair CMK16GX4M2A2666C16 8GB,30.89189189,17.1,12.7,$69.99*
Corsair CMK16GX4M2A2666C18 8GB,23,18.2,14.2,NA
Corsair CMK16GX4M2A2800C16 8GB,27.5,18.4,13.6,$122.99*
Corsair CMK16GX4M2B2800C14 8GB,22,18.4,13.7,$126.99*
Corsair CMK16GX4M2B3000C15 8GB,28.97037037,18.1,13.6,$87.99*
Corsair CMK16GX4M2B3200C14 8GB,22,18.2,13.9,$174.99*
Corsair CMK16GX4M2B3200C16 8GB,28.95918367,18.3,13.9,$89.99*
Corsair CMK16GX4M2B3333C16 8GB,27,18.4,14.2,$521.41*
Corsair CMK16GX4M2B3466C16 8GB,20,18.9,13.8,$189.99*
Corsair CMK16GX4M2B3600C18 8GB,27.5,18.3,13.8,$178.20*
Corsair CMK16GX4M2B3733C17 8GB,18,19,15,$199.99*
Corsair CMK16GX4M2B4266C19 8GB,31.66666667,16.3,12.5,NA
Corsair CMK16GX4M2C3000C15 8GB,20,18.5,13.9,NA
Corsair CMK16GX4M2C3000C16 8GB,28.33333333,16.8,11.6,$200.99*
Corsair CMK16GX4M2C3200C16 8GB,20,21,17.5,NA
Corsair CMK16GX4M2C3333C16 8GB,22.66666667,20.9,16.8,$93.99*
Corsair CMK16GX4M2D2400C14 8GB,23,17.6,12.9,NA
Corsair CMK16GX4M2D2666C16 8GB,61,17.9,8.5,NA
Corsair CMK16GX4M2D3000C16 8GB,29.64,17.7,13.5,$78.99*
Corsair CMK16GX4M2D3200C16 8GB,26.14285714,18.8,14.4,$131.80*
Corsair CMK16GX4M2D3600C18 8GB,28.27272727,18.2,14.7,NA
Corsair CMK16GX4M2E3200C16 8GB,26,18.9,14.7,NA
Corsair CMK16GX4M2E4000C19 8GB,29,12.7,11.2,$249.99*
Corsair CMK16GX4M2E4333C19 8GB,25,16.5,12.3,$530.27*
Corsair CMK16GX4M2F4400C19 8GB,16,21.7,17.8,NA
Corsair CMK16GX4M2F4500C19 8GB,16,22.2,17.7,$898.15*
Corsair CMK16GX4M2K4000C19 8GB,79,12.3,5.8,NA
Corsair CMK16GX4M2K4133C19 8GB,27.33333333,17.2,12,$226.99*
Corsair CMK16GX4M2K4266C16 8GB,23,19.9,16.6,NA
Corsair CMK16GX4M2K4266C19 8GB,17,20.9,18.1,$269.99*
Corsair CMK16GX4M2K4333C19 8GB,18,20.1,19.5,NA
Corsair CMK16GX4M2K4400C19 8GB,21,18,14.6,$692.66*
Corsair CMK16GX4M2K4500C19 8GB,44,14.6,9.8,NA
Corsair CMK16GX4M2L3000C15 8GB,24.28571429,19.7,15,$199.99*
Corsair CMK16GX4M2L3200C16 8GB,38,15.9,11.4,NA
Corsair CMK16GX4M2Z2400C16 8GB,27,17.8,13.3,NA
Corsair CMK16GX4M2Z2666C16 8GB,28.75,16.9,12.8,$119.89*
Corsair CMK16GX4M2Z2933C16 8GB,20,19.6,14.8,$201.43*
Corsair CMK16GX4M2Z3200C16 8GB,22.33333333,20.2,16.2,NA
Corsair CMK16GX4M2Z3466C16 8GB,40,19.2,10.7,$132.99*
Corsair CMK16GX4M2Z3600C14 8GB,24.4,21,16.2,NA
Corsair CMK16GX4M2Z3600C18 8GB,26,18.6,14.7,$317.21*
Corsair CMK16GX4M2Z4000C18 8GB,35,17.5,15,NA
Corsair CMK16GX4M4A2133C13 4GB,35,14.6,10.8,$94.99*
Corsair CMK16GX4M4A2133C15 4GB,28,13.4,10.4,$132.99*
Corsair CMK16GX4M4A2400C14 4GB,37.55555556,14,10.8,$252.02*
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Corsair CMK16GX4M4A2400C16 4GB,27,14.8,10.9,$210.03*
Corsair CMK16GX4M4A2666C15 4GB,35,14.5,10.7,$176.04*
Corsair CMK16GX4M4A2666C16 4GB,35.88888889,14.8,11.5,$139.99*
Corsair CMK16GX4M4A2800C16 4GB,37.8,14.1,11.3,$204.99*
Corsair CMK16GX4M4B3000C15 4GB,30.125,17.4,13.5,$359.99*
Corsair CMK16GX4M4B3200C15 4GB,22,17.6,13.7,$169.99*
Corsair CMK16GX4M4B3200C16 4GB,25,15.7,12.4,$119.99*
Corsair CMK16GX4M4B3300C16 4GB,23,17.3,13.3,$159.99*
Corsair CMK16GX4M4B3333C16 4GB,24,16.8,12.1,NA
Corsair CMK16GX4M4B3400C16 4GB,22,17.9,14.5,$199.99*
Corsair CMK16GX4M4B3600C18 4GB,26,16,12.2,$159.99*
Corsair CMK16GX4M4B3733C17 4GB,19,20.3,16.7,$209.99*
Corsair CMK16GX4M4B3866C18 4GB,21,19.1,15,NA
Corsair CMK16GX4M4C3000C16 4GB,29,12.3,13.2,$96.99*
Corsair CMK16GX4M4C3200C15 4GB,24,15.2,11.5,$104.99*
Corsair CMK16GX4M4C3200C16 4GB,35.5,15.9,11.5,$399.99*
Corsair CMK32GX4M1A2400C16 32GB,23,15.8,7.9,NA
Corsair CMK32GX4M1A2666C16 32GB,23,17.6,14.8,NA
Corsair CMK32GX4M1D3000C16 32GB,23,17.4,12.7,NA
Corsair CMK32GX4M2A2133C13 16GB,31.66666667,16.3,12.2,$179.99*
Corsair CMK32GX4M2A2400C14 16GB,34.42857143,16,11.7,$158.22*
Corsair CMK32GX4M2A2400C16 16GB,29.58333333,17.2,13.1,$137.99*
Corsair CMK32GX4M2A2666C16 16GB,31.8490566,17.2,12.9,$129.99*
Corsair CMK32GX4M2A2800C16 16GB,25,16.2,12,$289.29*
Corsair CMK32GX4M2B3000C15 16GB,31.8,17.7,13.8,$169.99*
Corsair CMK32GX4M2B3200C16 16GB,27.93814433,18.8,14.7,$179.99*
Corsair CMK32GX4M2B3333C16 16GB,19,20.7,16.6,$349.99*
Corsair CMK32GX4M2B3466C16 16GB,20,20.2,15.8,$764.01*
Corsair CMK32GX4M2C3000C16 16GB,20,19.2,15.4,NA
Corsair CMK32GX4M2C3333C16 16GB,23.16666667,20.4,16.9,$189.99*
Corsair CMK32GX4M2D3000C16 16GB,29.5,17.7,14.1,$219.19*
Corsair CMK32GX4M2D3200C16 16GB,27.36363636,18.6,13.8,$413.25*
Corsair CMK32GX4M2D3600C18 16GB,30.16666667,18.2,16.1,NA
Corsair CMK32GX4M2E3200C16 16GB,29,18,13.7,NA
Corsair CMK32GX4M2F4000C19 16GB,26.25,17.4,13,$655.39*
Corsair CMK32GX4M2K3600C16 16GB,18,21.8,18.9,NA
Corsair CMK32GX4M2K4133C19 16GB,22,18.9,13.4,$849.99*
Corsair CMK32GX4M2L3000C15 16GB,21,18.5,14.3,$744.26*
Corsair CMK32GX4M2L3200C16 16GB,24,19.5,16.1,$456.81*
Corsair CMK32GX4M2Z2400C16 16GB,24,17.5,13.8,NA
Corsair CMK32GX4M2Z3200C16 16GB,25,18.9,14.7,NA
Corsair CMK32GX4M2Z3600C18 16GB,24,19.3,17,NA
Corsair CMK32GX4M2Z4000C18 16GB,38,16.6,12.2,NA
Corsair CMK32GX4M4A2133C13 8GB,34.875,15.4,11.6,$179.99*
Corsair CMK32GX4M4A2133C15 8GB,27,14.6,11.1,$241.99*
Corsair CMK32GX4M4A2400C12 8GB,26,14.8,10.9,$189.99*
Corsair CMK32GX4M4A2400C14 8GB,40,14.8,11.3,$399.99*
Corsair CMK32GX4M4A2400C16 8GB,26,15,11.3,$272.76*
Corsair CMK32GX4M4A2666C15 8GB,31.25,17,12,$152.99*
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Corsair CMK32GX4M4A2666C16 8GB,36.28571429,15.1,11.8,$144.99*
Corsair CMK32GX4M4A2800C16 8GB,27,14.4,11.4,$249.99*
Corsair CMK32GX4M4B2800C14 8GB,25,15.6,11.8,$224.99*
Corsair CMK32GX4M4B3000C15 8GB,26,14.9,11.9,$194.99*
Corsair CMK32GX4M4B3200C14 8GB,20,19,14.5,$284.99*
Corsair CMK32GX4M4B3200C16 8GB,32.23076923,16.5,12.9,$169.99*
Corsair CMK32GX4M4B3333C16 8GB,25,14.7,11.1,$349.99*
Corsair CMK32GX4M4B3466C16 8GB,21,18.1,14.4,$389.99*
Corsair CMK32GX4M4B3600C16 8GB,24,16.1,12.6,NA
Corsair CMK32GX4M4B3600C18 8GB,34.66666667,15.7,12.9,$289.99*
Corsair CMK32GX4M4B3733C17 8GB,20,19.8,14.6,$668.23*
Corsair CMK32GX4M4B3866C18 8GB,20,19.9,15.2,$883.15*
Corsair CMK32GX4M4B4000C19 8GB,21,19,15.8,NA
Corsair CMK32GX4M4C3000C15 8GB,34.09090909,16.2,12.6,$169.99*
Corsair CMK32GX4M4C3333C16 8GB,25,14.6,12,$340.24*
Corsair CMK32GX4M4C3400C16 8GB,25,16,12.3,$319.99*
Corsair CMK32GX4M4D3000C16 8GB,23,17.5,13.9,$152.99*
Corsair CMK32GX4M4D3200C16 8GB,25,15.7,12.1,NA
Corsair CMK32GX4M4D3600C18 8GB,21,19.4,16.2,NA
Corsair CMK32GX4M4E4133C19 8GB,22,19.1,14.7,$499.99*
Corsair CMK32GX4M4K3600C16 8GB,31,18.8,14.6,NA
Corsair CMK32GX4M4K4000C19 8GB,33,17.8,13.9,NA
Corsair CMK32GX4M4K4133C19 8GB,21,18.9,14.9,$519.99*
Corsair CMK32GX4M4K4266C19 8GB,17,21.8,18.8,NA
Corsair CMK32GX4M4K4333C19 8GB,29,15.9,11,NA
Corsair CMK32GX4M4Z2933C16 8GB,67,15.6,10.2,$167.99*
Corsair CMK32GX4M4Z3200C16 8GB,21,18.1,14.7,$346.52*
Corsair CMK64GX4M2A2400C16 32GB,26,16.2,13,NA
Corsair CMK64GX4M2A2666C16 32GB,27,15.6,11.5,NA
Corsair CMK64GX4M2C3200C16 32GB,36,16.5,13.4,NA
Corsair CMK64GX4M2D3000C16 32GB,22,18.1,14.5,NA
Corsair CMK64GX4M2D3600C18 32GB,31.6,17,14,NA
Corsair CMK64GX4M2E3200C16 32GB,26.25,18.8,15.4,NA
Corsair CMK64GX4M4A2133C13 16GB,34.25,14.6,11.9,$289.99*
Corsair CMK64GX4M4A2400C14 16GB,27,14.7,11.2,$449.99*
Corsair CMK64GX4M4A2400C16 16GB,28,14.3,10.4,$454.99*
Corsair CMK64GX4M4A2666C16 16GB,32.38461538,17.4,13,$399.99*
Corsair CMK64GX4M4B2800C14 16GB,27,14.8,11.1,$464.99*
Corsair CMK64GX4M4B3000C15 16GB,27,14.4,11.7,$359.99*
Corsair CMK64GX4M4B3200C16 16GB,30.44444444,17.9,13.7,$349.99*
Corsair CMK64GX4M4B3333C16 16GB,33.33333333,15.6,12.8,$673.64*
Corsair CMK64GX4M4B3466C16 16GB,21,18.8,14.8,$579.99*
Corsair CMK64GX4M4B3600C18 16GB,23,17.9,13.4,NA
Corsair CMK64GX4M4C3000C15 16GB,24,17.3,13.9,$449.99*
Corsair CMK64GX4M4C3000C16 16GB,22,18.5,13.8,NA
Corsair CMK64GX4M4C3200C16 16GB,26,17.4,14.7,$499.99*
Corsair CMK64GX4M4C3333C16 16GB,53,21,11.2,NA
Corsair CMK64GX4M4D3000C16 16GB,25,16.5,14.9,$299.99*
Corsair CMK64GX4M4K3733C17 16GB,20,19.4,15,$839.99*
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Corsair CMK64GX4M8A2133C13 8GB,28,13.2,10.6,$269.99*
Corsair CMK64GX4M8A2400C14 8GB,36.33333333,13.5,10.4,$499.95*
Corsair CMK64GX4M8A2666C16 8GB,28,13.2,10.1,$519.99*
Corsair CMK64GX4M8B2800C14 8GB,27,14.1,11.8,$379.99*
Corsair CMK64GX4M8B3200C16 8GB,26,15,13.4,NA
Corsair CMK64GX4M8X3600C18 8GB,19,20.2,17.2,$729.99*
Corsair CMK64GX4M8X4000C19 8GB,29,12.6,14.8,$879.99*
Corsair CMK64GX4M8X4133C19 8GB,26,12.3,15.3,$899.99*
Corsair CMK64GX4M8X4200C19 8GB,28,12.9,15,$919.99*
Corsair CMK64GX4M8Z2933C16 8GB,84,12.8,10.5,$459.99*
Corsair CMK64GX4M8�2800C14 8GB,25,13.4,11.5,NA
Corsair CMK128GX4M4A2400C16 32GB,24,17.7,13.4,NA
Corsair CMK128GX4M4A2666C16 32GB,26,17,12.7,NA
Corsair CMK128GX4M8A2133C13 16GB,26,15.2,11,$999.99*
Corsair CMK128GX4M8A2400C14 16GB,28,12.9,10.2,NA
Corsair CMK128GX4M8A2666C16 16GB,32,11.4,13,$999.99*
Corsair CMK128GX4M8B3000C16 16GB,27,13.7,11.1,$764.99*
Corsair CMK128GX4M8B3200C16 16GB,27,14.3,9.9,$949.99*
Corsair CMK128GX4M8B3333C16 16GB,33,10.4,8,NA
Corsair CMK128GX4M8X3600C18 16GB,75,14.1,11.5,NA
Corsair CMK128GX4M8X3800C19 16GB,68,16.1,9,NA
Corsair CMK128GX4M8Z2933C16 16GB,79,14,10,NA
Corsair CMK192GX4M12P3200C16 16GB,29,14.2,12.9,NA
Corsair CMK256GX4M8A2400C16 32GB,50,13.2,12.7,NA
Corsair CMR16GX4M2A2666C16 8GB,26.33333333,18,13.4,$476.99*
Corsair CMR16GX4M2C3000C15 8GB,29.55,18.1,13.7,$136.65*
Corsair CMR16GX4M2C3000C16 8GB,24.33333333,19.1,14.6,$258.96*
Corsair CMR16GX4M2C3200C16 8GB,26.5,17.9,12.9,$275.36*
Corsair CMR16GX4M2C3466C16 8GB,26.75,18.8,14,$369.66*
Corsair CMR16GX4M2C3600C18 8GB,25.66666667,19.5,14.7,$359.98*
Corsair CMR16GX4M2C 8GB,66,11.4,7.2,$115.30*
Corsair CMR16GX4M2D3000C16 8GB,21,18.3,13.3,$146.59*
Corsair CMR16GX4M2D3200C16 8GB,25.33333333,18.8,13.7,$194.38*
Corsair CMR16GX4M2E4266C19 8GB,20,18.7,13.4,NA
Corsair CMR16GX4M2F4000C19 8GB,24.6,19.1,16.5,NA
Corsair CMR16GX4M2K4266C19 8GB,17,21.4,19.6,NA
Corsair CMR16GX4M2Z2933C16 8GB,66,17,8.5,NA
Corsair CMR16GX4M2Z3200C16 8GB,22,18.7,14.7,$293.34*
Corsair CMR32GX4M2A2666C16 16GB,35.6,15.5,12.1,NA
Corsair CMR32GX4M2C3000C15 16GB,20,19.2,14.5,$383.69*
Corsair CMR32GX4M2C3000C16 16GB,20,19.3,15.3,NA
Corsair CMR32GX4M2C3200C16 16GB,25.375,20.3,16.2,$298.28*
Corsair CMR32GX4M2C3333C16 16GB,22,18.8,14.4,$507.67*
Corsair CMR32GX4M2D3000C16 16GB,21,18.9,15.1,$235.99*
Corsair CMR32GX4M2F3600C18 16GB,25,16.7,13.2,$761.99*
Corsair CMR32GX4M4A2666C16 8GB,26,15.6,13.4,$538.38*
Corsair CMR32GX4M4C3000C15 8GB,35.1875,16.1,14,$638.54*
Corsair CMR32GX4M4C3000C16 8GB,20,19,15.5,$764.40*
Corsair CMR32GX4M4C3200C16 8GB,27,18.8,13.9,$532.75*
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Corsair CMR32GX4M4C3333C16 8GB,22,18.2,14.8,$848.06*
Corsair CMR32GX4M4C3466C16 8GB,22,17.8,14.6,$523.32*
Corsair CMR32GX4M4C3600C18 8GB,22,18.2,14.5,$649.99*
Corsair CMR32GX4M4D3000C16 8GB,23,17.2,14.2,$470.88*
Corsair CMR32GX4M4D3200C16 8GB,27,14.8,13.1,NA
Corsair CMR64GX4M4A2666C16 16GB,78,13.7,8.9,NA
Corsair CMR64GX4M4C3000C15 16GB,23,18.4,13.6,$769.99*
Corsair CMR64GX4M4C3200C16 16GB,24,16.8,14.1,$499.99*
Corsair CMR64GX4M4C3333C16 16GB,28.33333333,16.5,15,NA
Corsair CMR64GX4M4C3466C16 16GB,19,20.2,16,NA
Corsair CMR64GX4M4K3600C18 16GB,29,14,13.2,NA
Corsair CMR64GX4M8C3000C15 8GB,98,10.7,9,$969.99*
Corsair CMR64GX4M8C3200C16 8GB,36,10.4,12.8,NA
Corsair CMR64GX4M8X3800C19 8GB,64,14.3,10.4,$889.99*
Corsair CMR128GX4M8C3000C16 16GB,21,19.7,15.9,$999.99*
Corsair CMR128GX4M8X3800C19 16GB,32,11.6,14.1,NA
Corsair CMR128GX4M8Z2933C16 16GB,78,14.2,11.5,NA
Corsair CMRX8GD3000C16R4D 8GB,21,18.3,14,NA
Corsair CMSO4GX4M1A2133C15 4GB,28,12.2,8.3,$24.99*
Corsair CMSO8GX4M1A2133C15 8GB,39,14.6,11,$38.00*
Corsair CMSO16GX4M1A2133C15 16GB,28,13.7,9.1,$68.99*
Corsair CMSO16GX4M2A2133C15 8GB,28,15.1,11.9,$444.99*
Corsair CMSO32GX4M2A2133C15 16GB,32,13.3,10.9,$373.83*
Corsair CMSX4GX4M1A2400C16 4GB,139,14.4,6.9,NA
Corsair CMSX8GX4M1A2400C16 8GB,25,15.6,10.5,$38.99*
Corsair CMSX8GX4M2A2400C16 4GB,25,15.1,10.7,$65.99*
Corsair CMSX8GX4M2A2666C18 4GB,30,17.6,12.9,$134.83*
Corsair CMSX16GX4M1A2400C16 16GB,33,16.2,12.1,$125.50*
Corsair CMSX16GX4M1A2666C18 16GB,31.16666667,16.7,13.8,$73.99*
Corsair CMSX16GX4M2A2400C16 8GB,32.22222222,15.7,12,$72.99*
Corsair CMSX16GX4M2A2666C18 8GB,27,15.6,12,$99.99*
Corsair CMSX16GX4M2A3000C16 8GB,22,16.7,13,$129.99*
Corsair CMSX16GX4M2A3000C18 8GB,22,17.3,13.7,NA
Corsair CMSX32GX4M2A2400C16 16GB,33.5,15.1,11.5,$137.99*
Corsair CMSX32GX4M2A2666C18 16GB,36.42105263,15.8,12.6,$139.99*
Corsair CMSX32GX4M2A3000C16 16GB,32.71428571,17.5,13.7,$249.99*
Corsair CMSX32GX4M2A3000C18 16GB,22,17.9,14.9,NA
Corsair CMSX64GX4M2A2666C18 32GB,29,15.6,13.8,NA
Corsair CMSX64GX4M4A2400C16 16GB,26,15.8,12.5,$289.99*
Corsair CMSX64GX4M4A2666C18 16GB,24,16.6,14,$559.99*
Corsair CMT16GX4M2C3000C15 8GB,20,19.3,15.3,NA
Corsair CMT16GX4M2C3200C14 8GB,35,17,11.5,NA
Corsair CMT16GX4M2C3200C16 8GB,24.44444444,19.7,16.1,$146.99*
Corsair CMT16GX4M2C3466C16 8GB,20,17.1,14.3,NA
Corsair CMT16GX4M2C3600C18 8GB,23,20,16.5,$179.99*
Corsair CMT16GX4M2K3600C16 8GB,24,20.1,15.7,$259.99*
Corsair CMT16GX4M2K4000C19 8GB,23,16.3,11.7,NA
Corsair CMT16GX4M2K4266C19 8GB,23,17.5,12.9,NA
Corsair CMT16GX4M2Z3200C16 8GB,35.66666667,15.7,12.9,NA
Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD)
Corsair CMT32GX4M2C3000C15 16GB,27.25,18.5,14.9,$254.99*
Corsair CMT32GX4M2C3200C14 16GB,23,16.9,13.1,NA
Corsair CMT32GX4M2C3200C16 16GB,26.75,19.2,15.3,$229.99*
Corsair CMT32GX4M2C3466C16 16GB,30.33333333,16.9,12.8,$299.99*
Corsair CMT32GX4M2K4000C19 16GB,27,13.8,15.7,NA
Corsair CMT32GX4M4C3000C15 8GB,22,18,14.8,$249.99*
Corsair CMT32GX4M4C3200C14 8GB,18,20.2,17.9,$519.99*
Corsair CMT32GX4M4C3200C16 8GB,27.875,18.9,15.3,$269.99*
Corsair CMT32GX4M4C3466C16 8GB,19,20.2,17.9,NA
Corsair CMT32GX4M4C3600C18 8GB,25,17.4,14.5,$379.99*
Corsair CMT32GX4M4K3600C16 8GB,21.75,20.9,17.9,$529.99*
Corsair CMT32GX4M4Z3200C16 8GB,23.33333333,19.1,16.3,NA
Corsair CMT64GX4M4C3000C15 16GB,22,18,13.8,NA
Corsair CMT64GX4M4C3200C16 16GB,28.5,18.2,14.8,NA
Corsair CMT64GX4M4C3466C16 16GB,20,19.6,17.2,NA
Corsair CMT64GX4M4K3600C16 16GB,40,15.6,12.7,NA
Corsair CMT64GX4M4K3600C18 16GB,22,18,14.4,$689.99*
Corsair CMT64GX4M8C3200C16 8GB,39,15.2,14.8,NA
Corsair CMT64GX4M8Z3600C16 8GB,34,17.4,16.6,NA
Corsair CMT128GX4M8C3000C15 16GB,37,9.9,12.4,NA
Corsair CMT128GX4M8X3600C18 16GB,35,17.2,16.8,NA
Corsair CMU16GX4M2A2400C16 8GB,29.2,17,12.1,NA
Corsair CMU16GX4M2A2666C16 8GB,29.75,16.8,11.7,$213.99*
Corsair CMU16GX4M2C3000C15 8GB,27.70833333,19,14.4,$159.63*
Corsair CMU16GX4M2C3200C16 8GB,26.73913043,18.8,13.9,$199.99*
Corsair CMU16GX4M2D3000C16 8GB,20,19.7,14.9,$335.01*
Corsair CMU16GX4M2D3200C16 8GB,22,17.6,13,NA
Corsair CMU32GX4M2A2400C14 16GB,24,16.5,12.1,NA
Corsair CMU32GX4M2A2666C16 16GB,24,17.1,13,$484.62*
Corsair CMU32GX4M2C3000C15 16GB,32.5,16.5,12,$435.90*
Corsair CMU32GX4M2C3000C16 16GB,22,18.4,13.5,$623.84*
Corsair CMU32GX4M2C3200C16 16GB,24.66666667,19.5,15.2,$399.99*
Corsair CMU32GX4M2C3333C16 16GB,53,20,10.2,NA
